Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Normal,Chrome 123.0.6312.86,,,05-04-2024 10:16:32,05-04-2024 10:17:13,40.702s,PASSED
,,,,,,,
Test Cases/Register - With Existing Email,Chrome 123.0.6312.86,,,05-04-2024 10:16:32,05-04-2024 10:16:46,13.551s,PASSED
"openBrowser("""")",Chrome 123.0.6312.86,,,05-04-2024 10:16:33,05-04-2024 10:16:35,2.372s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.6312.86,,,05-04-2024 10:16:35,05-04-2024 10:16:40,5.438s,PASSED
"click(findTestObject(""Object Repository/Register - With Existing Email/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.6312.86,,,05-04-2024 10:16:40,05-04-2024 10:16:43,2.415s,PASSED
"setText(findTestObject(""Object Repository/Register - With Existing Email/Page_Automation Exercise - Signup  Login/input_New User Signup_name""), ""Filbert Bojinov"")",Chrome 123.0.6312.86,,,05-04-2024 10:16:43,05-04-2024 10:16:43,0.469s,PASSED
"setText(findTestObject(""Object Repository/Register - With Existing Email/Page_Automation Exercise - Signup  Login/input_New User Signup_email""), ""filbert.bojinov@katalon.com"")",Chrome 123.0.6312.86,,,05-04-2024 10:16:43,05-04-2024 10:16:44,0.361s,PASSED
"click(findTestObject(""Object Repository/Register - With Existing Email/Page_Automation Exercise - Signup  Login/button_Signup""))",Chrome 123.0.6312.86,,,05-04-2024 10:16:44,05-04-2024 10:16:46,1.929s,PASSED
"verifyElementVisible(findTestObject(""Register - With Existing Email/Page_Automation Exercise - Signup  Login/p_Email Address already exist""))",Chrome 123.0.6312.86,,,05-04-2024 10:16:46,05-04-2024 10:16:46,0.240s,PASSED
,,,,,,,
Test Cases/Login - Incorrect,Chrome 123.0.6312.86,,,05-04-2024 10:16:46,05-04-2024 10:16:53,7.507s,PASSED
"openBrowser("""")",Chrome 123.0.6312.86,,,05-04-2024 10:16:46,05-04-2024 10:16:47,0.892s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.6312.86,,,05-04-2024 10:16:47,05-04-2024 10:16:50,3.232s,PASSED
"click(findTestObject(""Object Repository/Login - Incorrect/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.6312.86,,,05-04-2024 10:16:50,05-04-2024 10:16:52,1.523s,PASSED
"setText(findTestObject(""Object Repository/Login - Incorrect/Page_Automation Exercise - Signup  Login/input_Login to your account_email""), ""halohbrty@katalon.com"")",Chrome 123.0.6312.86,,,05-04-2024 10:16:52,05-04-2024 10:16:52,0.416s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login - Incorrect/Page_Automation Exercise - Signup  Login/input_Login to your account_password""), ""tzH6RvlfSTg="")",Chrome 123.0.6312.86,,,05-04-2024 10:16:52,05-04-2024 10:16:52,0.281s,PASSED
