Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - Logout,Chrome 123.0.6312.86,,,05-04-2024 10:21:41,05-04-2024 10:21:56,14.878s,PASSED
,,,,,,,
Test Cases/Login - Correct,Chrome 123.0.6312.86,,,05-04-2024 10:21:41,05-04-2024 10:21:54,13.091s,PASSED
"openBrowser("""")",Chrome 123.0.6312.86,,,05-04-2024 10:21:41,05-04-2024 10:21:44,2.410s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.6312.86,,,05-04-2024 10:21:44,05-04-2024 10:21:48,4.401s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.6312.86,,,05-04-2024 10:21:48,05-04-2024 10:21:50,2.292s,PASSED
"setText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_email""), ""filbert.bojinov@katalon.com"")",Chrome 123.0.6312.86,,,05-04-2024 10:21:50,05-04-2024 10:21:51,0.371s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_password""), ""tzH6RvlfSTg="")",Chrome 123.0.6312.86,,,05-04-2024 10:21:51,05-04-2024 10:21:51,0.216s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/button_Login""))",Chrome 123.0.6312.86,,,05-04-2024 10:21:51,05-04-2024 10:21:54,3.115s,PASSED
,,,,,,,
Test Cases/Logout,Chrome 123.0.6312.86,,,05-04-2024 10:21:54,05-04-2024 10:21:56,1.525s,PASSED
"click(findTestObject(""Object Repository/Register/Page_Automation Exercise/a_Logout""))",Chrome 123.0.6312.86,,,05-04-2024 10:21:54,05-04-2024 10:21:56,1.435s,PASSED
