Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - Logout,Chrome 123.0.0.0,,,04-04-2024 12:10:56,04-04-2024 12:11:19,22.580s,PASSED
,,,,,,,
Test Cases/Login - Correct,Chrome 123.0.0.0,,,04-04-2024 12:10:57,04-04-2024 12:11:16,19.502s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,04-04-2024 12:10:57,04-04-2024 12:10:59,2.595s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.0.0,,,04-04-2024 12:10:59,04-04-2024 12:11:09,9.624s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.0.0,,,04-04-2024 12:11:09,04-04-2024 12:11:11,2.217s,PASSED
"setText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_email""), ""filbert.bojinov@katalon.com"")",Chrome 123.0.0.0,,,04-04-2024 12:11:11,04-04-2024 12:11:13,1.940s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_password""), ""tzH6RvlfSTg="")",Chrome 123.0.0.0,,,04-04-2024 12:11:13,04-04-2024 12:11:14,0.482s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/button_Login""))",Chrome 123.0.0.0,,,04-04-2024 12:11:14,04-04-2024 12:11:16,2.325s,PASSED
,,,,,,,
Test Cases/Logout,Chrome 123.0.0.0,,,04-04-2024 12:11:16,04-04-2024 12:11:19,2.851s,PASSED
"click(findTestObject(""Object Repository/Register/Page_Automation Exercise/a_Logout""))",Chrome 123.0.0.0,,,04-04-2024 12:11:16,04-04-2024 12:11:19,2.701s,PASSED
