Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - Logout,Chrome 123.0.6312.86,,,04-04-2024 16:29:25,04-04-2024 16:29:39,14.000s,PASSED
,,,,,,,
Test Cases/Login - Correct,Chrome 123.0.6312.86,,,04-04-2024 16:29:26,04-04-2024 16:29:38,12.327s,PASSED
"openBrowser("""")",Chrome 123.0.6312.86,,,04-04-2024 16:29:26,04-04-2024 16:29:29,3.086s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.6312.86,,,04-04-2024 16:29:29,04-04-2024 16:29:32,3.036s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.6312.86,,,04-04-2024 16:29:32,04-04-2024 16:29:34,1.821s,PASSED
"setText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_email""), ""filbert.bojinov@katalon.com"")",Chrome 123.0.6312.86,,,04-04-2024 16:29:34,04-04-2024 16:29:34,0.410s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_password""), ""tzH6RvlfSTg="")",Chrome 123.0.6312.86,,,04-04-2024 16:29:34,04-04-2024 16:29:34,0.323s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/button_Login""))",Chrome 123.0.6312.86,,,04-04-2024 16:29:34,04-04-2024 16:29:38,3.370s,PASSED
,,,,,,,
Test Cases/Logout,Chrome 123.0.6312.86,,,04-04-2024 16:29:38,04-04-2024 16:29:39,1.442s,PASSED
"click(findTestObject(""Object Repository/Register/Page_Automation Exercise/a_Logout""))",Chrome 123.0.6312.86,,,04-04-2024 16:29:38,04-04-2024 16:29:39,1.259s,PASSED
