Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - Logout,Chrome 123.0.6312.86,,,05-04-2024 10:16:07,05-04-2024 10:16:24,17.229s,PASSED
,,,,,,,
Test Cases/Login - Correct,Chrome 123.0.6312.86,,,05-04-2024 10:16:07,05-04-2024 10:16:23,15.730s,PASSED
"openBrowser("""")",Chrome 123.0.6312.86,,,05-04-2024 10:16:08,05-04-2024 10:16:10,2.802s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.6312.86,,,05-04-2024 10:16:10,05-04-2024 10:16:17,6.558s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.6312.86,,,05-04-2024 10:16:17,05-04-2024 10:16:19,1.709s,PASSED
"setText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_email""), ""filbert.bojinov@katalon.com"")",Chrome 123.0.6312.86,,,05-04-2024 10:16:19,05-04-2024 10:16:19,0.501s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_password""), ""tzH6RvlfSTg="")",Chrome 123.0.6312.86,,,05-04-2024 10:16:19,05-04-2024 10:16:20,0.285s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/button_Login""))",Chrome 123.0.6312.86,,,05-04-2024 10:16:20,05-04-2024 10:16:23,3.449s,PASSED
,,,,,,,
Test Cases/Logout,Chrome 123.0.6312.86,,,05-04-2024 10:16:23,05-04-2024 10:16:24,1.230s,PASSED
"click(findTestObject(""Object Repository/Register/Page_Automation Exercise/a_Logout""))",Chrome 123.0.6312.86,,,05-04-2024 10:16:23,05-04-2024 10:16:24,1.075s,PASSED
