Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - Logout,Chrome 123.0.6312.86,,,04-04-2024 12:26:57,04-04-2024 12:27:28,31.450s,PASSED
,,,,,,,
Test Cases/Login - Correct,Chrome 123.0.6312.86,,,04-04-2024 12:26:59,04-04-2024 12:27:25,26.539s,PASSED
"openBrowser("""")",Chrome 123.0.6312.86,,,04-04-2024 12:27:01,04-04-2024 12:27:10,9.915s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.6312.86,,,04-04-2024 12:27:10,04-04-2024 12:27:15,4.675s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.6312.86,,,04-04-2024 12:27:15,04-04-2024 12:27:19,3.564s,PASSED
"setText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_email""), ""filbert.bojinov@katalon.com"")",Chrome 123.0.6312.86,,,04-04-2024 12:27:19,04-04-2024 12:27:20,1.072s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_password""), ""tzH6RvlfSTg="")",Chrome 123.0.6312.86,,,04-04-2024 12:27:20,04-04-2024 12:27:21,0.923s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/button_Login""))",Chrome 123.0.6312.86,,,04-04-2024 12:27:21,04-04-2024 12:27:25,4.357s,PASSED
,,,,,,,
Test Cases/Logout,Chrome 123.0.6312.86,,,04-04-2024 12:27:25,04-04-2024 12:27:28,2.927s,PASSED
"click(findTestObject(""Object Repository/Register/Page_Automation Exercise/a_Logout""))",Chrome 123.0.6312.86,,,04-04-2024 12:27:26,04-04-2024 12:27:28,2.260s,PASSED
