Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - Logout,Chrome 123.0.6312.86,,,04-04-2024 14:21:03,04-04-2024 14:22:29,1m - 26.822s,PASSED
,,,,,,,
Test Cases/Login - Correct,Chrome 123.0.6312.86,,,04-04-2024 14:21:03,04-04-2024 14:22:27,1m - 24.154s,PASSED
"openBrowser("""")",Chrome 123.0.6312.86,,,04-04-2024 14:21:03,04-04-2024 14:21:06,2.854s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.6312.86,,,04-04-2024 14:21:06,04-04-2024 14:21:12,5.721s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.6312.86,,,04-04-2024 14:21:12,04-04-2024 14:21:14,2.157s,PASSED
"setText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_email""), ""filbert.bojinov@katalon.com"")",Chrome 123.0.6312.86,,,04-04-2024 14:21:14,04-04-2024 14:21:15,0.581s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_password""), ""tzH6RvlfSTg="")",Chrome 123.0.6312.86,,,04-04-2024 14:21:15,04-04-2024 14:21:15,0.378s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/button_Login""))",Chrome 123.0.6312.86,,,04-04-2024 14:21:15,04-04-2024 14:22:27,1m - 12.094s,PASSED
,,,,,,,
Test Cases/Logout,Chrome 123.0.6312.86,,,04-04-2024 14:22:27,04-04-2024 14:22:29,2.295s,PASSED
"click(findTestObject(""Object Repository/Register/Page_Automation Exercise/a_Logout""))",Chrome 123.0.6312.86,,,04-04-2024 14:22:27,04-04-2024 14:22:29,2.138s,PASSED
