Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - Logout,Chrome 123.0.0.0,,,04-04-2024 12:19:09,04-04-2024 12:19:38,28.817s,PASSED
,,,,,,,
Test Cases/Login - Correct,Chrome 123.0.0.0,,,04-04-2024 12:19:10,04-04-2024 12:19:35,25.090s,PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,04-04-2024 12:19:10,04-04-2024 12:19:15,4.508s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.0.0,,,04-04-2024 12:19:15,04-04-2024 12:19:25,10.124s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.0.0,,,04-04-2024 12:19:25,04-04-2024 12:19:29,3.489s,PASSED
"setText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_email""), ""filbert.bojinov@katalon.com"")",Chrome 123.0.0.0,,,04-04-2024 12:19:29,04-04-2024 12:19:31,2.187s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_password""), ""tzH6RvlfSTg="")",Chrome 123.0.0.0,,,04-04-2024 12:19:31,04-04-2024 12:19:31,0.546s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/button_Login""))",Chrome 123.0.0.0,,,04-04-2024 12:19:31,04-04-2024 12:19:35,3.560s,PASSED
,,,,,,,
Test Cases/Logout,Chrome 123.0.0.0,,,04-04-2024 12:19:35,04-04-2024 12:19:38,3.210s,PASSED
"click(findTestObject(""Object Repository/Register/Page_Automation Exercise/a_Logout""))",Chrome 123.0.0.0,,,04-04-2024 12:19:35,04-04-2024 12:19:38,2.938s,PASSED
