Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - Logout,Chrome 123.0.6312.86,,,04-04-2024 13:04:23,04-04-2024 13:04:40,16.781s,PASSED
,,,,,,,
Test Cases/Login - Correct,Chrome 123.0.6312.86,,,04-04-2024 13:04:24,04-04-2024 13:04:39,15.291s,PASSED
"openBrowser("""")",Chrome 123.0.6312.86,,,04-04-2024 13:04:24,04-04-2024 13:04:28,3.698s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.6312.86,,,04-04-2024 13:04:28,04-04-2024 13:04:32,4.412s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.6312.86,,,04-04-2024 13:04:32,04-04-2024 13:04:34,2.020s,PASSED
"setText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_email""), ""filbert.bojinov@katalon.com"")",Chrome 123.0.6312.86,,,04-04-2024 13:04:34,04-04-2024 13:04:35,0.844s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_password""), ""tzH6RvlfSTg="")",Chrome 123.0.6312.86,,,04-04-2024 13:04:35,04-04-2024 13:04:36,0.417s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/button_Login""))",Chrome 123.0.6312.86,,,04-04-2024 13:04:36,04-04-2024 13:04:39,3.362s,PASSED
,,,,,,,
Test Cases/Logout,Chrome 123.0.6312.86,,,04-04-2024 13:04:39,04-04-2024 13:04:40,1.148s,PASSED
"click(findTestObject(""Object Repository/Register/Page_Automation Exercise/a_Logout""))",Chrome 123.0.6312.86,,,04-04-2024 13:04:39,04-04-2024 13:04:40,1.003s,PASSED
