Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Normal,Chrome 123.0.6312.86,,,04-04-2024 12:29:27,04-04-2024 12:29:59,32.539s,PASSED
,,,,,,,
Test Cases/Register - With Existing Email,Chrome 123.0.6312.86,,,04-04-2024 12:29:27,04-04-2024 12:29:36,9.011s,PASSED
"openBrowser("""")",Chrome 123.0.6312.86,,,04-04-2024 12:29:27,04-04-2024 12:29:29,2.097s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.6312.86,,,04-04-2024 12:29:29,04-04-2024 12:29:32,3.002s,PASSED
"click(findTestObject(""Object Repository/Register - With Existing Email/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:32,04-04-2024 12:29:34,1.541s,PASSED
"setText(findTestObject(""Object Repository/Register - With Existing Email/Page_Automation Exercise - Signup  Login/input_New User Signup_name""), ""Filbert Bojinov"")",Chrome 123.0.6312.86,,,04-04-2024 12:29:34,04-04-2024 12:29:34,0.521s,PASSED
"setText(findTestObject(""Object Repository/Register - With Existing Email/Page_Automation Exercise - Signup  Login/input_New User Signup_email""), ""filbert.bojinov@katalon.com"")",Chrome 123.0.6312.86,,,04-04-2024 12:29:34,04-04-2024 12:29:35,0.379s,PASSED
"click(findTestObject(""Object Repository/Register - With Existing Email/Page_Automation Exercise - Signup  Login/button_Signup""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:35,04-04-2024 12:29:36,0.940s,PASSED
"verifyElementVisible(findTestObject(""Register - With Existing Email/Page_Automation Exercise - Signup  Login/p_Email Address already exist""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:36,04-04-2024 12:29:36,0.220s,PASSED
,,,,,,,
Test Cases/Login - Incorrect,Chrome 123.0.6312.86,,,04-04-2024 12:29:36,04-04-2024 12:29:44,7.840s,PASSED
"openBrowser("""")",Chrome 123.0.6312.86,,,04-04-2024 12:29:36,04-04-2024 12:29:37,1.001s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.6312.86,,,04-04-2024 12:29:37,04-04-2024 12:29:40,3.129s,PASSED
"click(findTestObject(""Object Repository/Login - Incorrect/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:40,04-04-2024 12:29:42,1.833s,PASSED
"setText(findTestObject(""Object Repository/Login - Incorrect/Page_Automation Exercise - Signup  Login/input_Login to your account_email""), ""halohbrty@katalon.com"")",Chrome 123.0.6312.86,,,04-04-2024 12:29:42,04-04-2024 12:29:42,0.317s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login - Incorrect/Page_Automation Exercise - Signup  Login/input_Login to your account_password""), ""tzH6RvlfSTg="")",Chrome 123.0.6312.86,,,04-04-2024 12:29:42,04-04-2024 12:29:43,0.200s,PASSED
"click(findTestObject(""Object Repository/Login - Incorrect/Page_Automation Exercise - Signup  Login/button_Login""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:43,04-04-2024 12:29:44,1.119s,PASSED
"verifyElementVisible(findTestObject(""Login - Incorrect/Page_Automation Exercise - Signup  Login/p_Your email or password is incorrect""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:44,04-04-2024 12:29:44,0.139s,PASSED
,,,,,,,
Test Cases/Login - Correct,Chrome 123.0.6312.86,,,04-04-2024 12:29:44,04-04-2024 12:29:53,9.582s,PASSED
"openBrowser("""")",Chrome 123.0.6312.86,,,04-04-2024 12:29:44,04-04-2024 12:29:45,0.924s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.6312.86,,,04-04-2024 12:29:45,04-04-2024 12:29:48,2.872s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:48,04-04-2024 12:29:49,1.321s,PASSED
"setText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_email""), ""filbert.bojinov@katalon.com"")",Chrome 123.0.6312.86,,,04-04-2024 12:29:49,04-04-2024 12:29:49,0.317s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_password""), ""tzH6RvlfSTg="")",Chrome 123.0.6312.86,,,04-04-2024 12:29:49,04-04-2024 12:29:49,0.187s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/button_Login""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:49,04-04-2024 12:29:53,3.902s,PASSED
,,,,,,,
Test Cases/Verify Subscription in home page,Chrome 123.0.6312.86,,,04-04-2024 12:29:53,04-04-2024 12:29:54,0.581s,PASSED
"setText(findTestObject(""Object Repository/Verify Subscription in home page/Page_Automation Exercise/input_Subscription_susbscribe_email""), ""FILBERT.BOJINOV@KATALON.COM"")",Chrome 123.0.6312.86,,,04-04-2024 12:29:53,04-04-2024 12:29:54,0.274s,PASSED
"click(findTestObject(""Object Repository/Verify Subscription in home page/Page_Automation Exercise/button_Subscription_subscribe""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:54,04-04-2024 12:29:54,0.125s,PASSED
"verifyElementVisible(findTestObject(""Verify Subscription in home page/Page_Automation Exercise/div_You have been successfully subscribed""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:54,04-04-2024 12:29:54,0.091s,PASSED
,,,,,,,
Test Cases/Add review on product,Chrome 123.0.6312.86,,,04-04-2024 12:29:54,04-04-2024 12:29:58,4.091s,PASSED
"click(findTestObject(""Object Repository/Add review on product/Page_Automation Exercise/a_Products""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:54,04-04-2024 12:29:56,1.932s,PASSED
"click(findTestObject(""Object Repository/Add review on product/Page_Automation Exercise - All Products/a_View Product""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:56,04-04-2024 12:29:57,1.225s,PASSED
"setText(findTestObject(""Object Repository/Add review on product/Page_Automation Exercise - Product Details/input_Write Your Review_name""), ""Ola"")",Chrome 123.0.6312.86,,,04-04-2024 12:29:57,04-04-2024 12:29:57,0.266s,PASSED
"setText(findTestObject(""Object Repository/Add review on product/Page_Automation Exercise - Product Details/input_Write Your Review_email""), ""ola@katalon.com"")",Chrome 123.0.6312.86,,,04-04-2024 12:29:57,04-04-2024 12:29:58,0.211s,PASSED
"setText(findTestObject(""Object Repository/Add review on product/Page_Automation Exercise - Product Details/textarea_Write Your Review_review""), ""testo"")",Chrome 123.0.6312.86,,,04-04-2024 12:29:58,04-04-2024 12:29:58,0.203s,PASSED
"click(findTestObject(""Object Repository/Add review on product/Page_Automation Exercise - Product Details/button_Submit""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:58,04-04-2024 12:29:58,0.116s,PASSED
"verifyElementVisible(findTestObject(""Add review on product/Page_Automation Exercise - Product Details/span_Thank you for your review""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:58,04-04-2024 12:29:58,0.079s,PASSED
,,,,,,,
Test Cases/Logout,Chrome 123.0.6312.86,,,04-04-2024 12:29:58,04-04-2024 12:29:59,1.175s,PASSED
"click(findTestObject(""Object Repository/Register/Page_Automation Exercise/a_Logout""))",Chrome 123.0.6312.86,,,04-04-2024 12:29:58,04-04-2024 12:29:59,1.114s,PASSED
