Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - Logout,Chrome 123.0.6312.86,,,04-04-2024 16:39:36,04-04-2024 16:39:54,18.189s,PASSED
,,,,,,,
Test Cases/Login - Correct,Chrome 123.0.6312.86,,,04-04-2024 16:39:36,04-04-2024 16:39:52,16.418s,PASSED
"openBrowser("""")",Chrome 123.0.6312.86,,,04-04-2024 16:39:36,04-04-2024 16:39:39,2.648s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.6312.86,,,04-04-2024 16:39:39,04-04-2024 16:39:42,2.923s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.6312.86,,,04-04-2024 16:39:42,04-04-2024 16:39:43,1.304s,PASSED
"setText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_email""), ""filbert.bojinov@katalon.com"")",Chrome 123.0.6312.86,,,04-04-2024 16:39:43,04-04-2024 16:39:44,0.398s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_password""), ""tzH6RvlfSTg="")",Chrome 123.0.6312.86,,,04-04-2024 16:39:44,04-04-2024 16:39:44,0.217s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/button_Login""))",Chrome 123.0.6312.86,,,04-04-2024 16:39:44,04-04-2024 16:39:52,8.541s,PASSED
,,,,,,,
Test Cases/Logout,Chrome 123.0.6312.86,,,04-04-2024 16:39:52,04-04-2024 16:39:54,1.502s,PASSED
"click(findTestObject(""Object Repository/Register/Page_Automation Exercise/a_Logout""))",Chrome 123.0.6312.86,,,04-04-2024 16:39:53,04-04-2024 16:39:54,1.399s,PASSED
