Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - Logout,Chrome 123.0.6312.86,,,04-04-2024 14:22:16,04-04-2024 14:22:29,13.365s,PASSED
,,,,,,,
Test Cases/Login - Correct,Chrome 123.0.6312.86,,,04-04-2024 14:22:16,04-04-2024 14:22:28,11.732s,PASSED
"openBrowser("""")",Chrome 123.0.6312.86,,,04-04-2024 14:22:17,04-04-2024 14:22:19,2.430s,PASSED
"navigateToUrl(""https://automationexercise.com/"")",Chrome 123.0.6312.86,,,04-04-2024 14:22:19,04-04-2024 14:22:22,2.414s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise/a_Signup  Login""))",Chrome 123.0.6312.86,,,04-04-2024 14:22:22,04-04-2024 14:22:23,1.740s,PASSED
"setText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_email""), ""filbert.bojinov@katalon.com"")",Chrome 123.0.6312.86,,,04-04-2024 14:22:23,04-04-2024 14:22:24,0.448s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/input_Login to your account_password""), ""tzH6RvlfSTg="")",Chrome 123.0.6312.86,,,04-04-2024 14:22:24,04-04-2024 14:22:24,0.326s,PASSED
"click(findTestObject(""Object Repository/Login - Correct/Page_Automation Exercise - Signup  Login/button_Login""))",Chrome 123.0.6312.86,,,04-04-2024 14:22:24,04-04-2024 14:22:28,3.971s,PASSED
,,,,,,,
Test Cases/Logout,Chrome 123.0.6312.86,,,04-04-2024 14:22:28,04-04-2024 14:22:29,1.297s,PASSED
"click(findTestObject(""Object Repository/Register/Page_Automation Exercise/a_Logout""))",Chrome 123.0.6312.86,,,04-04-2024 14:22:28,04-04-2024 14:22:29,1.141s,PASSED
